TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Name
2023-11-24 14:49:35.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-D0F8,쇼핑
2023-11-24 14:49:38.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:39.651,0,0.4790298296130961,0.6627312641110849,0,0,0.3840072418962747,0.3389787562941204,0,0,0.5115328078828273,0.6123733686126398,0,0,0.0620344979545719,0.4189701535205949,0,0,-0.07004192760997703,0.1155486290046858,0,168.021978021978,796.5934065934066,803.8461538461539,145.0549450549451,1038.351648351648,0.292419,0.192322,0.935242,2.160797,-5.286102,-2.272949,1,4,1,1,4,100.000000,
2023-11-24 14:49:39.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:40.654,0,0.9426937191280538,0.7470425337375355,0,0,0.8433699179358261,0.489172312499376,0,0,0.7244760883445482,0.809105444233414,0,0,0.08250518630143011,0.7825799916334137,0,0,-0.02167931558920871,0.7090670847913763,0,1382.454212454212,794.5787545787546,812.7106227106227,1361.904761904762,736.5567765567765,0.292053,0.195374,0.942078,2.086029,-4.478607,-1.906586,1,4,1,1,4,100.000000,
2023-11-24 14:49:40.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:41.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:41.650,0,0.3909859925543265,0.7623597389666689,0,0,0.09768601054790703,0.4194424909783545,0,0,0.173536884735793,0.7057508058623807,0,0,0.1155188225253814,0.6530025871374975,0,0,-0.1524026870113314,0.5202950827246,0,1582.307692307692,804.6520146520147,794.981684981685,1523.479853479854,831.2454212454213,0.300293,0.193237,0.937317,2.601929,-3.394470,-1.884155,1,4,1,1,4,100.000000,
2023-11-24 14:49:41.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:42.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:42.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:42.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:42.651,0,0.4973698089101889,0.8174226298836018,0,0,0.1757034200804562,0.332465173539554,0,0,0.4261532883722615,0.4900128270320508,0,0,0.09910045519703638,0.4684829183645128,0,0,-0.5948847206566561,0.1377902366072191,0,157.5457875457876,792.5641025641025,813.1135531135532,93.88278388278388,1206.373626373626,0.292847,0.190308,0.933960,2.198181,-4.239349,-2.392578,1,4,1,1,4,100.000000,
2023-11-24 14:49:43.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:43.650,0,0.2336681319985926,0.6780791256087386,0,0,0.1021171651174334,0.2602429556545985,0,0,0.4854522240402362,0.3993855923983083,0,0,0.1515468542307555,0.5249935759845001,0,0,-0.3336277708200781,0.3018661958627152,0,1381.648351648352,791.3553113553114,801.4285714285714,1359.89010989011,713.1868131868132,0.269714,0.186035,0.948303,2.968292,-2.945862,-1.525269,1,4,1,1,4,100.000000,
2023-11-24 14:49:44.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:44.658,0,0.9434125752618061,0.6080582060576292,0,0,0.7131858362073417,0.4958282787369924,0,0,0.4822146681675354,0.608848120457098,0,0,0.1049507021583805,0.6326658873177309,0,0,-0.1431683153222888,0.3251322221924806,0,1576.263736263736,819.96336996337,767.1794871794872,1488.021978021978,928.7545787545788,0.276611,0.179749,0.944702,2.975769,-3.813171,-2.407532,1,4,1,1,4,100.000000,
2023-11-24 14:49:45.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:45.652,0,0.5132825521211929,0.8413270675139511,0,0,0.2302179415652152,0.6113442107808157,0,0,0.2261449150989505,0.7773791517362431,0,0,0.03287006748596852,0.5982159530896941,0,0,-0.3031283706392433,0.2388416980453059,0,1228.937728937729,799.4139194139194,801.8315018315019,1068.168498168498,571.3553113553114,0.266907,0.188538,0.948181,2.788849,-5.802002,-2.983246,1,4,1,1,4,100.000000,
2023-11-24 14:49:45.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,
2023-11-24 14:49:46.650,0,0.2161624150080089,0.6726804477456553,0,0,0.1915789764987465,0.4896570351797513,0,0,0.2362767473851128,0.7734787985363146,0,0,-0.05051958645137285,0.5007734969613402,0,0,-0.3192096780709714,-0.0326795780686481,0,104.3589743589744,801.4285714285714,807.8754578754579,149.4871794871795,1162.857142857143,0.273621,0.190918,0.945129,2.699127,-4.358978,-1.839294,1,4,1,1,4,100.000000,
2023-11-24 14:49:46.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:47.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:47.651,0,0.4323437209664521,0.9149290395000118,0,0,0.3493750599673285,0.3867977117273101,0,0,0.1995595495843766,0.6599942192781091,0,0,0.03126675445795149,0.3765712232639253,0,0,-0.3864763325835031,0.1123544336419155,0,1604.065934065934,796.5934065934066,795.7875457875458,1518.241758241758,874.7619047619048,0.270447,0.197083,0.941345,1.600037,-4.306641,-1.704712,1,4,1,1,4,100.000000,
2023-11-24 14:49:47.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:48.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:48.652,0,0.3830018876181899,0.8049281533389846,0,0,0.2297536451587855,0.2918885906833498,0,0,0.2000050256014606,0.6692597026857855,0,0,-0.02578780323229102,0.2694941113634616,0,0,-0.3262142957744181,0.07182239419091349,0,168.4249084249084,796.996336996337,803.8461538461539,96.7032967032967,1200.732600732601,0.277405,0.196899,0.942322,2.878571,-4.112244,-1.839294,1,4,1,1,4,100.000000,
2023-11-24 14:49:49.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:49.659,0,0.5108572820384841,0.662672631107835,0,0,0.4058603206002425,0.2439933600437953,0,0,0.3866288921040985,0.6335219585538749,0,0,0.1798724949939985,0.4157400754850125,0,0,-0.2740277692876056,-0.007256999072621802,0,1383.663003663004,805.8608058608058,813.5164835164835,1367.948717948718,743.8095238095239,0.272644,0.203552,0.942322,2.930908,-4.403839,-1.465454,1,4,1,1,4,100.000000,
2023-11-24 14:49:50.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:50.651,0,0.5071447099695056,0.8398845158047417,0,0,0.3676111896183,0.2867117712743544,0,0,0.4304672030881174,0.6323965294393428,0,0,0.1469582697684954,0.4641194761379402,0,0,-0.3119352956212868,0.06614890151797677,0,10.87912087912088,797.8021978021978,807.0695970695971,43.91941391941392,1239.41391941392,0.281189,0.203979,0.942749,3.588867,-4.755249,-2.272949,1,4,1,1,4,100.000000,
2023-11-24 14:49:51.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:51.650,0,0.7575178818183855,0.997661715686577,0,0,0.3784408472806832,0.6638412248040333,0,0,0.3687169476878012,0.8069773261396911,0,0,0.1015889364877255,0.6060520934912706,0,0,-0.1071034930733418,0.2872737365279004,0,166.8131868131868,800.6227106227107,813.1135531135532,41.5018315018315,1136.666666666667,0.026733,0.308105,0.907776,-3.244934,1.495361,6.116028,1,4,1,1,4,100.000000,
2023-11-24 14:49:52.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:52.650,0,0.7997922017316703,1.067494680192152,0,0,0.3332797254080795,0.5874186146218837,0,0,0.4100777489604086,0.8623663423656499,0,0,0.1190406889176347,0.8986255018705606,0,0,0.09747075025637454,0.5184672922341009,0,1365.934065934066,799.8168498168499,815.1282051282052,1344.578754578755,662.014652014652,0.094177,0.198303,0.964722,-0.919647,-1.936493,1.831818,1,4,1,1,4,100.000000,
2023-11-24 14:49:53.651,0,0.5622556243784026,0.8199993999541054,0,0,0.1604220368910423,0.5810750740520015,0,0,0.3841337762611559,1.03681714128132,0,0,0.1263508870003914,0.7805159987276601,0,0,-0.03027053342253506,0.4860504024940218,0,1466.666666666667,805.4578754578755,804.6520146520147,1382.857142857143,744.2124542124542,0.102661,0.202942,0.971130,3.431854,-4.702911,-2.123413,1,4,1,1,4,100.000000,
2023-11-24 14:49:54.650,0,0.3313146897664893,0.8217870259003314,0,0,0.4098933065433916,0.610049205117785,0,0,0.5569418839207051,0.9822135085128451,0,0,0.1051823053174422,0.8394242538225517,0,0,-0.1137856503842588,0.5811900727006613,0,164.7985347985348,796.996336996337,809.0842490842491,195.018315018315,1370.769230769231,0.110474,0.207520,0.972717,2.220612,-4.029999,-1.622467,1,4,1,1,4,100.000000,
2023-11-24 14:49:55.651,0,0.07323198421225,0.4787209652594139,0,0,0.04242151900892616,0.4630377149731536,0,0,0.2735376789349483,0.6625228821916377,0,0,0.176307751645732,0.8079992729415322,0,0,-0.1742744880177698,0.6130910793001358,0,1618.168498168498,815.1282051282052,769.1941391941392,124.1025641025641,1206.776556776557,0.109192,0.210938,0.974670,2.220612,-4.830017,-1.039276,1,4,1,1,4,100.000000,
2023-11-24 14:49:56.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:56.651,0,0.2813316365685772,0.8710576028501231,0,0,0.2399054158092411,0.6168922934091005,0,0,0.4038744377663625,0.8542094285003259,0,0,0.343334954931841,0.8448899133236184,0,0,-0.13399886022113,0.8370225771699793,0,160.7692307692308,800.6227106227107,794.5787545787546,153.1135531135531,1076.630036630037,0.109131,0.205994,0.973938,2.115936,-4.441223,-2.056122,1,4,1,1,2,100.000000,
2023-11-24 14:49:57.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:57.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:57.651,0,0.1116925044235378,0.7547061876367137,0,0,-0.02556965890731521,0.208954061781306,0,0,0.342699752872907,0.772399348977704,0,0,0.1118352069297747,0.5310722079763122,0,0,-0.2170572792657655,0.6075034132285674,0,187.7655677655678,802.2344322344322,806.2637362637363,167.6190476190476,1210.40293040293,0.108521,0.206665,0.969727,2.265472,-4.172058,-2.063599,1,4,1,1,4,100.000000,
2023-11-24 14:49:58.658,0,-0.001693402320094042,0.5027506849273798,0,0,-0.04849573887430018,0.02107989971182472,0,0,0.4543835991069508,0.607657628796172,0,0,0.004246895905486626,0.5790428159591242,0,0,-0.2174241298670181,0.5287918845464674,0,1594.798534798535,801.8315018315019,809.8901098901099,1353.443223443224,711.5750915750916,0.112854,0.208740,0.972717,2.549591,-4.119720,-2.280426,1,2,1,1,4,100.000000,
2023-11-24 14:49:58.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:49:59.651,0,0.6367597911991582,0.7047089650639833,0,0,0.7646961029885155,0.3591387215725203,0,0,0.6078460328102451,0.4712314074540478,0,0,0.09242034464551514,0.5605453776870255,0,0,-0.1028677855622597,0.5250952904766806,0,120.4761904761905,793.7728937728938,844.9450549450549,20.54945054945055,933.1868131868132,0.100281,0.198059,0.975647,3.633728,-3.192596,-2.295380,1,4,1,1,4,100.000000,
2023-11-24 14:50:00.651,0,0.9416785050295302,0.9283834607207061,0,0,0.9956321929905827,0.6675707197035882,0,0,0.6217841616931719,0.4319207823556087,0,0,0.2552178527908611,0.4907813483950149,0,0,-0.01307737533816854,0.3476900103983603,0,743.4065934065934,795.3846153846154,802.6373626373627,624.9450549450549,493.992673992674,0.103271,0.192688,0.974915,1.562653,-3.872986,-2.758942,1,2,1,1,4,100.000000,
2023-11-24 14:50:01.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:01.650,0,0.5819904872979506,0.9283834607207061,0,0,0.3485586208241313,0.6675707197035882,0,0,0.2814338016116565,0.4319207823556087,0,0,0.2892818389224135,0.4907813483950149,0,0,0.02933627736007387,0.3476900103983603,0,178.9010989010989,805.4578754578755,794.981684981685,162.7838827838828,1137.875457875458,0.100037,0.197327,0.973328,2.729034,-4.366455,-1.734619,1,2,1,1,2,100.000000,
2023-11-24 14:50:02.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:02.651,0,-0.0006067460567841096,0.3060443586042077,0,0,-0.07223252939999154,-0.01026626392626137,0,0,0.2813524266951892,0.4552952581851566,0,0,0.1216577960179041,0.3778803377644381,0,0,-0.3294411126604295,0.2750602242799085,0,1505.750915750916,809.0842490842491,791.7582417582418,1236.190476190476,767.985347985348,0.108398,0.204346,0.978760,2.235565,-4.426270,-1.996307,1,4,1,1,2,100.000000,
2023-11-24 14:50:03.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:03.651,0,-0.3302719297203499,0.2085175377350984,0,0,-0.289329132230465,0.103503001614034,0,0,0.07573516024082426,0.3998696700085402,0,0,0.09586093212444695,0.2677413527374179,0,0,-0.2479158571636082,0.2073851007428491,0,21.35531135531136,818.7545787545788,801.4285714285714,1613.333333333333,811.0989010989011,0.103333,0.196167,0.972839,2.325287,-4.149628,-1.899109,1,2,1,1,2,100.000000,
2023-11-24 14:50:04.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:04.653,0,0.7516754852901858,0.6569060491188508,0,0,0.4346210815150549,0.4731805861108652,0,0,0.1215740861765104,0.745518053424196,0,0,0.07881314258498563,0.5012283034096924,0,0,-0.3363956567115807,0.4065733376496037,0,668.4615384615385,795.3846153846154,811.0989010989011,603.5897435897436,390.8424908424909,0.105957,0.201294,0.978210,2.856140,-4.351501,-1.547699,1,4,1,1,2,100.000000,
2023-11-24 14:50:04.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:05.650,0,0.6335042223247251,0.6877595620080722,0,0,0.2744963663995091,0.3782767585993513,0,0,0.1112432712652234,0.745518053424196,0,0,0.05702158700408259,0.6389643324312868,0,0,-0.3280888792073374,0.2653248081267952,0,952.5274725274726,803.4432234432235,813.5164835164835,792.5641025641025,596.7399267399268,0.109924,0.200989,0.974182,2.721558,-4.717865,-1.824341,1,4,1,1,2,100.000000,
2023-11-24 14:50:06.650,0,-0.0173439392942197,0.4368043245867486,0,0,0.07275571517156758,0.162112632657107,0,0,0.1778949412007513,0.6737316364497246,0,0,-0.08436633180119038,0.8120370509416605,0,0,-0.2673139092602574,0.5092703238708275,0,1401.794871794872,808.2783882783883,801.4285714285714,1168.901098901099,871.5384615384615,0.114441,0.199280,0.971497,2.549591,-4.299164,-2.063599,1,4,1,1,2,100.000000,
2023-11-24 14:50:07.650,0,-0.0783561802465154,0.3216727067958684,0,0,0.2533539829415349,0.3223017814379561,0,0,0.2005737303233559,0.7551686445407712,0,0,-0.05001433671441542,0.6131205608342876,0,0,-0.2977656502882366,0.3804498061981492,0,47.94871794871795,800.6227106227107,812.3076923076924,1596.410256410256,850.989010989011,0.110352,0.199646,0.971924,2.063599,-4.560852,-2.377625,1,2,1,1,2,100.000000,
2023-11-24 14:50:07.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:08.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:08.655,0,0.1283124034715988,0.6089941390642026,0,0,0.2204443879213593,0.2817537510796775,0,0,0.1758463047078961,0.6030740682151569,0,0,0.06520456183088046,0.3776573509990913,0,0,-0.3143117019565136,0.2279912698476916,0,635.4212454212454,807.8754578754579,794.1758241758242,603.1868131868132,494.3956043956044,0.107849,0.206848,0.975525,2.557068,-4.583282,-2.205658,1,4,1,1,2,100.000000,
2023-11-24 14:50:09.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:09.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:09.657,0,0.4990297122149997,0.7508485273873008,0,0,0.2855266619414287,0.4616335239702146,0,0,0.3374210775727654,0.336262685455376,0,0,0.02733479752461141,0.3438835161379278,0,0,-0.1926233948760729,0.2167091597854751,0,89.04761904761905,803.040293040293,796.996336996337,0,233.2967032967033,0.112122,0.207031,0.975220,2.758942,-4.157104,-2.190704,1,4,1,1,2,100.000000,
2023-11-24 14:50:09.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:10.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:10.650,0,0.5340532913328309,0.5322153369270197,0,0,0.2846851452558272,0.4514328362186385,0,0,0.2772355756300574,0.3907148469384196,0,0,-0.04274687589146779,0.4283911793769484,0,0,-0.1118985296175418,0.206604880944748,0,1340.549450549451,801.025641025641,802.2344322344322,1116.117216117216,674.1025641025641,0.115662,0.205750,0.974976,2.041168,-4.635620,-2.325287,1,4,1,1,2,100.000000,
2023-11-24 14:50:10.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:11.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:11.652,0,-0.09618872362680991,0.5028694690273033,0,0,-0.1594885735613841,0.3261423937659719,0,0,0.1037350699576122,0.6508983605606109,0,0,-0.07582391237483806,0.3449779098008161,0,0,-0.2041427956440302,0.2278110815636681,0,599.1575091575091,780.8791208791209,815.1282051282052,526.6300366300367,296.1538461538462,0.109314,0.203308,0.970825,2.474823,-4.269257,-1.831818,1,4,1,1,4,100.000000,
2023-11-24 14:50:11.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:11.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:12.650,0,0.41551171878797,0.6512569533933384,0,0,0.2224492687660324,0.3746097352607355,0,0,0.274900919507901,0.646816227032458,0,0,0.07323957601961238,0.6135021946941329,0,0,-0.1953030605924906,0.3709248837775891,0,611.2454212454213,799.8168498168499,813.919413919414,601.978021978022,410.1831501831502,0.110596,0.203735,0.973938,2.504730,-4.448700,-1.973877,1,2,1,1,2,100.000000,
2023-11-24 14:50:12.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:13.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:13.650,0,0.479342977106122,0.7371466135742483,0,0,0.3435329616138524,0.4081406955602437,0,0,0.2126680430673642,0.4998566009942094,0,0,0.09975648730962169,0.5683617007451659,0,0,-0.2284588695724278,0.1718418389792204,0,841.3186813186813,803.4432234432235,788.5347985347986,724.4688644688645,499.6336996336996,0.105774,0.205444,0.972961,2.400055,-4.112244,-2.048645,1,2,1,1,2,100.000000,
2023-11-24 14:50:13.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:14.650,0,0.5135829301449771,0.6028572910502662,0,0,0.3048996063252177,0.3054074874025542,0,0,0.5128843923912316,0.4306525341614787,0,0,0.1487776992885505,0.3150405954315162,0,0,-0.1834061292128432,0.2921826713736572,0,344.9084249084249,792.5641025641025,809.8901098901099,213.956043956044,198.2417582417582,0.106506,0.202332,0.970276,2.579498,-4.336548,-1.345825,1,2,1,1,2,100.000000,
2023-11-24 14:50:15.650,0,1.138090848396076,0.589340083766553,0,0,0.9503303998820882,0.04567288843777664,0,0,1.126470363392315,0.3080058673770666,0,0,0.3920987450614593,0.2221439967264238,0,0,-0.09205844299267785,0.339460447372983,0,599.5604395604396,806.2637362637363,826.8131868131868,486.3369963369964,336.8498168498169,0.104126,0.213013,0.973572,2.280426,-4.201965,-2.482300,1,2,1,1,4,100.000000,
2023-11-24 14:50:16.651,0,1.26625723957128,0.589340083766553,0,0,1.032955865631923,0.04567288843777664,0,0,1.126470363392315,0.3080058673770666,0,0,0.4119034142494792,0.2221439967264238,0,0,0.04198629893244182,0.339460447372983,0,0,794.981684981685,809.4871794871796,0,213.956043956044,0.106567,0.205322,0.973145,2.654266,-4.366455,-1.757050,1,4,1,1,4,100.000000,
2023-11-24 14:50:17.658,0,0.8319446807454738,0.7112769496824195,0,0,0.5624525042094547,0.4243849304591698,0,0,0.2042622003990397,0.7673756298402071,0,0,0.05990868539455686,0.5952023341674517,0,0,0.01914942812959671,0.4978755957449171,0,0,787.7289377289378,805.4578754578755,0,263.1135531135531,0.110657,0.201965,0.973145,3.461761,-3.641205,-0.508423,1,2,1,1,4,100.000000,
2023-11-24 14:50:18.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:18.661,0,0.7039825764937738,1.079073159340869,0,0,0.2561508607357324,0.7076307035650921,0,0,0.5165214110244902,0.7759324811084488,0,0,0.2684668519419895,0.6015498453025009,0,0,-0.2033705567786419,0.2950138791331837,0,0,799.8168498168499,797.8021978021978,0,531.4652014652015,0.112244,0.199585,0.974976,2.661743,-3.910370,-1.757050,1,2,1,1,4,100.000000,
2023-11-24 14:50:19.649,0,0.5770206094013933,1.205625956281492,0,0,0.09985264680367249,0.8520257786232129,0,0,0.5499087128147049,0.7741594589252337,0,0,0.2716822650758102,0.6374837945349547,0,0,-0.1949104768167086,0.1715836658350242,0,510.9157509157509,792.1611721611722,795.7875457875458,397.6923076923077,256.6666666666667,0.105286,0.200989,0.973755,1.779480,-4.448700,-2.213135,1,4,1,1,2,100.000000,
2023-11-24 14:50:20.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:20.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:20.649,0,0.8085429474066248,1.134420892328984,0,0,0.7445073922203298,0.8597055579304155,0,0,0.7050747064968138,0.5856480342972339,0,0,0.1656271225016015,0.2760039659282003,0,0,-0.001451445736941253,-0.006891059992898296,0,0,791.7582417582418,787.3260073260074,0,275.2014652014652,0.136841,0.184998,0.973145,4.127197,-4.897308,-0.822449,1,2,1,1,4,100.000000,
2023-11-24 14:50:20.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:50:21.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
